ClaveMateria,Clave Materi(NOUSAR),Materia,Grupo,TipoGrupo,Docente,SalOn,Horario,Cupo
IEC986116,IEC-9861-16,INGENIERIA ELECTRICA,C,Teoria,RUIZ FIGUEROA RICARDO ARNULFO,103,"Martes 16:00-18:00, Jueves 16:00-18:00",25
IEC986216,IEC-9862-16,PROYECTO INTEGRADOR DE INGENIERIA ELECTRICA,A,Teoria,PARRA DEL ANGEL JULIAN,103-Y4-106,"Martes 18:00-20:00, Jueves 18:00-20:00",20
IEC986316,IEC-9863-16,ADMINISTRACION DE LA FUNCION DE TECNOLOGIAS DE INFORMACION,B,Teoria,MONTOYA MOYA DAVID Teams Lunes,"18:00-20:00,",Miércoles 18:00-20:00,35
IEC986316,IEC-9863-16,ADMINISTRACION DE LA FUNCION DE TECNOLOGIAS DE INFORMACION,C,Teoria,MONTOYA MOYA DAVID Teams Martes,"18:00-20:00,",Jueves 18:00-20:00,35
IEC986416,IEC-9864-16,ANALISIS Y DISEÑO DE ALGORITMOS,A,Teoria,GONZALEZ CAMPOS JOSE SAUL,103,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IEC986516,IEC-9865-16,"INGENIERIA DE REQUISITOS, ANALISIS Y DISEÑO DE SISTEMAS",A,Teoria,BRETADO RETANA JOSE HERIBERTO,103-Y4-101,"Martes 16:00-18:00, Jueves 16:00-18:00",30
IEC986516,IEC-9865-16,"INGENIERIA DE REQUISITOS, ANALISIS Y DISEÑO DE SISTEMAS",C,Teoria,"OLMOS SANCHEZ KARLA MIROSLAVA Sá - Campus Virtual, Vi -","103,",Viernes 16:00-18:00,30
IEC986616,IEC-9866-16,PROGRAMACION ORIENTADA A OBJETOS,A,Teoria,PARROQUIN AMAYA PATRICIA CRISTINA,103-W-102,"Martes 9:00-11:00, Jueves 9:00-11:00",24
IEC986616,IEC-9866-16,PROGRAMACION ORIENTADA A OBJETOS,B,Teoria,PADILLA FRANCO JAVITT HIGMAR NAHITT,103-W-106,"Lunes 11:00-13:00, Miércoles 11:00-13:00",24
IEC986616,IEC-9866-16,PROGRAMACION ORIENTADA A OBJETOS,C,Teoria,PADILLA FRANCO JAVITT HIGMAR NAHITT,103,"Martes 11:00-13:00, Jueves 11:00-13:00",25
IEC986616,IEC-9866-16,PROGRAMACION ORIENTADA A OBJETOS,D,Teoria,CRUZ SANCHEZ VIANEY GUADALUPE,103-W-103,"Lunes 9:00-11:00, Miércoles 9:00-11:00",24
IEC986716,IEC-9867-16,INTELIGENCIA ARTIFICIAL,A,Teoria,BRETADO RETANA JOSE HERIBERTO,103,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IEC986716,IEC-9867-16,INTELIGENCIA ARTIFICIAL,B,Teoria,OCHOA DOMINGUEZ HUMBERTO DE JESUS,103-W-301,"Lunes 18:00-20:00, Miércoles 18:00-20:00",24
IEC986816,IEC-9868-16,INTERACCION HUMANO COMPUTADORA,A,Teoria,BRITO HOLGUIN HUGO JAVIER,103,"Lunes 9:00-11:00, Miércoles 9:00-11:00",30
IEC986816,IEC-9868-16,INTERACCION HUMANO COMPUTADORA,B,Teoria,CRUZ SANCHEZ VIANEY GUADALUPE,103,"Martes 9:00-11:00, Jueves 9:00-11:00",30
IEC986916,IEC-9869-16,SEGURIDAD EN COMPUTO,A,Teoria,MORALES ROCHA VICTOR MANUEL Campus Virtual,15,,15
IEC986916,IEC-9869-16,SEGURIDAD EN COMPUTO,B,Teoria,GUZMAN SANABRIA ADRIAN,103,"Martes 18:00-20:00, Jueves 18:00-20:00",10
IEC989017,IEC-9890-17,USO EFICIENTE DE ENERGIA,A,Teoria,NUÑEZ ORTEGA OSCAR,103,"Martes 20:00-22:00, Jueves 20:00-22:00",25
IEC989117,IEC-9891-17,SEMINARIO DE TITULACION DE SISTEMAS COMPUTACIONALES I,A,Teoria,RODAS OSOLLO JORGE ENRIQUE Teams Lunes,"18:00-20:00,","Miércoles 18:00-20:00, Jueves 18:00-20:00",30
IEC989117,IEC-9891-17,SEMINARIO DE TITULACION DE SISTEMAS COMPUTACIONALES I,B,Teoria,DOMINGUEZ GUERRERO JOSUE Teams Lunes,"18:00-21:00,",Miércoles 18:00-21:00,30
IEC989217,IEC-9892-17,SEMINARIO DE TITULACION DE SISTEMAS COMPUTACIONALES II,A,Teoria,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,"18:00-20:00,","Miércoles 18:00-20:00, Jueves 18:00-20:00",30
IEC989217,IEC-9892-17,SEMINARIO DE TITULACION DE SISTEMAS COMPUTACIONALES II,B,Teoria,RIVERA ZARATE GILBERTO Teams Jueves,"18:00-21:00,",Viernes 18:00-21:00,30
IEC989317,IEC-9893-17,SIMULACION Y DISEÑO EN SISTEMAS DE COMUNICACION,A,Teoria,,103-W-102,"Lunes 20:00-22:00, Miércoles 20:00-22:00",24
IEC989417,IEC-9894-17,SEMINARIO DE TITULACION DE INGENIERIA SDYC I,A,Teoria,GOMEZ FRANCO MARIBEL,103,"Lunes 18:00-21:00, Miércoles 18:00-21:00",14
IEC989517,IEC-9895-17,SEMINARIO DE TITULACION DE INGENIERIA SDYC II,A,Teoria,COTA RUIZ JUAN DE DIOS,103,"Martes 11:00-14:00, Jueves 11:00-14:00",14
IEC989617,IEC-9896-17,TOPICOS DE INGENIERIA SISTEMAS DIGITALES,A,Teoria,JIMENEZ PEREZ ABIMAEL Teams Martes,16:00-18:00,,20
IEC989917,IEC-9899-17,SEMINARIO DE INGENIERIA DE SDYC,A,Teoria,FLORES CAMACHO ITZEL ADRIANA,103,Viernes 8:00-10:00,40
IEC990117,IEC-9901-17,SEMINARIO DE TITULACION DE INGENIERIA ELECTRICA I,A,Teoria,QUEZADA CARREON ABEL EDUARDO,103-H1-306,"Lunes 18:00-20:00, Miércoles 18:00-20:00, Viernes12:00-14:00",15
IEC990217,IEC-9902-17,SEMINARIO DE TITULACION DE INGENIERIA ELECTRICA II,A,Teoria,ENRIQUEZ AGUILERA FRANCISCO JAVIER,103-J1-104,"Lunes 13:00-16:00, Miércoles 13:00-16:00",15
IEC990317,IEC-9903-17,BIOESTADISTICA APLICADA,A,Teoria,MERAZ TENA ERIKA GUADALUPE,103,"Lunes 13:00-15:00, Miércoles 13:00-15:00",24
IEC990417,IEC-9904-17,BIOFISICA,A,Teoria,ZUÑIGA AGUILAR ESMERALDA SARAI,103,"Miércoles 11:00-13:00, Viernes 11:00-12:00",30
IEC990417,IEC-9904-17,BIOFISICA,A-L1,Laboratorio,ZUÑIGA AGUILAR ESMERALDA SARAI,103-J1-106,Lunes 11:00-13:00,30
IEC990417,IEC-9904-17,BIOFISICA,B,Teoria,FAVELA CAMACHO SARAI ESMERALDA,103,"Miércoles 9:00-11:00, Viernes 9:00-10:00",30
IEC990417,IEC-9904-17,BIOFISICA,B-L1,Laboratorio,FAVELA CAMACHO SARAI ESMERALDA,103-J1-106,Lunes 9:00-11:00,30
IEC990517,IEC-9905-17,INTRODUCCION AL MEDIO HOSPITALARIO Y SEGURIDAD,A,Teoria,PORTILLO HERNANDEZ ANA LUZ,103,"Martes 9:00-11:00, Jueves 9:00-11:00",30
IEC990617,IEC-9906-17,PROCESAMIENTO DIGITAL DE BIOSEÑALES,A,Teoria,DIAZ ROMAN JOSE DAVID,103-W-301,"Martes 11:00-13:00, Viernes 12:00-13:00",27
IEC990617,IEC-9906-17,PROCESAMIENTO DIGITAL DE BIOSEÑALES,A-L1,Laboratorio,DIAZ ROMAN JOSE DAVID,103-W-301,Jueves 11:00-13:00,27
IEC990617,IEC-9906-17,PROCESAMIENTO DIGITAL DE BIOSEÑALES,B,Teoria,DIAZ ROMAN JOSE DAVID,103-W-301,"Martes 13:00-15:00, Viernes 14:00-15:00",27
IEC990617,IEC-9906-17,PROCESAMIENTO DIGITAL DE BIOSEÑALES,B-L1,Laboratorio,DIAZ ROMAN JOSE DAVID,103-W-301,Jueves 13:00-15:00,27
IEC990717,IEC-9907-17,INGENIERIA CLINICA,A,Teoria,PORTILLO HERNANDEZ ANA LUZ,103,"Martes 11:00-13:00, Jueves 11:00-13:00",30
IEC990717,IEC-9907-17,INGENIERIA CLINICA,B,Teoria,RODRIGUEZ MARTINEZ AMY DAFNE,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",30
IEC990817,IEC-9908-17,PROCESAMIENTO DE IMAGENES MEDICAS,A,Teoria,GORDILLO CASTILLO NELLY,103-W-102,"Lunes 7:00-9:00, Viernes 7:00-8:00",24
IEC990817,IEC-9908-17,PROCESAMIENTO DE IMAGENES MEDICAS,A-L1,Laboratorio,GORDILLO CASTILLO NELLY,103-W-102,Miércoles 7:00-9:00,24
IEC990817,IEC-9908-17,PROCESAMIENTO DE IMAGENES MEDICAS,B,Teoria,MEJIA MUÑOZ JOSE MANUEL Campus Virtual,27,,27
IEC990817,IEC-9908-17,PROCESAMIENTO DE IMAGENES MEDICAS,B-L1,Laboratorio,MEJIA MUÑOZ JOSE MANUEL Campus Virtual,30,,30
IEC990817,IEC-9908-17,PROCESAMIENTO DE IMAGENES MEDICAS,C,Teoria,DAVIS ORTIZ ALBERTO,103-W-301,"Martes 18:00-20:00, Viernes 19:00-20:00",24
IEC990817,IEC-9908-17,PROCESAMIENTO DE IMAGENES MEDICAS,C-L1,Laboratorio,DAVIS ORTIZ ALBERTO,103-W-301,Jueves 18:00-20:00,24
IEC990917,IEC-9909-17,PRINCIPIOS DE OPERACION DE EQUIPOS MEDICOS,A,Teoria,RODRIGUEZ MARTINEZ AMY DAFNE,103,"Lunes 20:00-22:00, Miércoles 20:00-22:00",20
IEC990917,IEC-9909-17,PRINCIPIOS DE OPERACION DE EQUIPOS MEDICOS,B,Teoria,VALENCIA GOMEZ LAURA ELIZABETH,103,"Lunes 16:00-18:00, Miércoles 16:00-18:00",20
IEC991017,IEC-9910-17,SEMINARIO DE TITULACION DE INGENIERIA BIOMEDICA I,A,Teoria,MEJIA MUÑOZ JOSE MANUEL,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00, Viernes 18:00-20:00",15
IEC991017,IEC-9910-17,SEMINARIO DE TITULACION DE INGENIERIA BIOMEDICA I,B,Teoria,GORDILLO CASTILLO NELLY,103,"Lunes 13:00-15:00, Miércoles 13:00-15:00, Viernes 13:00-15:00",15
IEC991017,IEC-9910-17,SEMINARIO DE TITULACION DE INGENIERIA BIOMEDICA I,C,Teoria,CHAPA GONZALEZ CHRISTIAN,103,"Martes 16:00-18:00, Jueves 16:00-18:00, Viernes 16:00-18:00",15
IEC991117,IEC-9911-17,PROYECTO INTEGRADOR DE INGENIERIA BIOMEDICA,A,Teoria,VALENCIA GOMEZ LAURA ELIZABETH,103,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IEC991117,IEC-9911-17,PROYECTO INTEGRADOR DE INGENIERIA BIOMEDICA,B,Teoria,VALENCIA GOMEZ LAURA ELIZABETH,103,"Martes 20:00-22:00, Jueves 20:00-22:00",30
IEC991217,IEC-9912-17,SEMINARIO DE TITULACION DE INGENIERIA BIOMEDICA II,A,Teoria,DIAZ ROMAN JOSE DAVID,103,"Lunes 16:00-18:00, Miércoles 16:00-18:00, Viernes 16:00-18:00",15
IEC991217,IEC-9912-17,SEMINARIO DE TITULACION DE INGENIERIA BIOMEDICA II,B,Teoria,ZUÑIGA AGUILAR ESMERALDA SARAI,103,"Lunes 13:00-15:00, Miércoles 13:00-15:00, Viernes 13:00-15:00",15
IEC991217,IEC-9912-17,SEMINARIO DE TITULACION DE INGENIERIA BIOMEDICA II,C,Teoria,DAVIS ORTIZ ALBERTO,103,"Lunes 20:00-22:00, Miércoles 20:00-22:00, Viernes 20:00-22:00",15
IEC992020,IEC-9920-20,CÓMPUTO PARALELO,A,Teoria,HERNANDEZ RIVAS ADRIAN,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",20
IEC992120,IEC-9921-20,INTRODUCCIÓN A LA CIENCIA DE DATOS,A,Teoria,SANTOS BERUMEN LUIS ALBERTO,103,"Martes 20:00-22:00, Jueves 20:00-22:00",20
IEC992320,IEC-9923-20,FUNDAMENTOS DE SMT,A,Teoria,RAMIREZ SOLANO OMAR,103,"Martes 18:00-20:00, Jueves 18:00-20:00",20
IEC992421,IEC-9924-21,INTELIGENCIA ARTIFICIAL CON APLICACIONES BIOMÉDICAS,A,Teoria,DAVIS ORTIZ ALBERTO,103-W-105,"Lunes 18:00-20:00, Miércoles 18:00-20:00",24
MCA000514,MCA-0005-14,SEGURIDAD EN COMPUTO,A,Teoria,HERNANDEZ RIVAS ADRIAN Teams Jueves,18:00-21:00,,5
MCA001514,MCA-0015-14,ANALISIS INTELIGENTE DE DATOS,A,Teoria,RODAS OSOLLO JORGE ENRIQUE Teams Viernes,16:00-19:00,,10
MCA002014,MCA-0020-14,TEMAS SELECTOS DE SOFT COMPUTING I,A,Teoria,FLORENCIA JUAREZ ROGELIO Teams Martes,16:00-19:00,,5
MCA002514,MCA-0025-14,TOPICOS SELECTOS DE INGENIERIA DE SOFTWARE I,A,Teoria,FERNANDEZ MARTINEZ LUIS FELIPE,103-Y4-205-g,Martes 15:00-18:00,5
MCA004718,MCA-0047-18,SEMINARIO DE TITULACION II,A,Teoria,SANCHEZ SOLIS JULIA PATRICIA Teams Martes,19:00-21:00,,5
MCA004818,MCA-0048-18,SEMINARIO DE TITULACION III,A,Teoria,FERNANDEZ MARTINEZ LUIS FELIPE Teams Martes,18:00-21:00,,5
MCA004818,MCA-0048-18,SEMINARIO DE TITULACION III,B,Teoria,MORALES ROCHA VICTOR MANUEL Teams Miércoles,18:00-21:00,,5
MCA004818,MCA-0048-18,SEMINARIO DE TITULACION III,C,Teoria,RODAS OSOLLO JORGE ENRIQUE Teams Viernes,19:00-22:00,,5
MCA004818,MCA-0048-18,SEMINARIO DE TITULACION III,D,Teoria,RIVERA ZARATE GILBERTO Teams Martes,19:00-22:00,,5
MCA004818,MCA-0048-18,SEMINARIO DE TITULACION III,E,Teoria,OLMOS SANCHEZ KARLA MIROSLAVA,103-C-103-f,Viernes 12:00-15:00,5
MCA004918,MCA-0049-18,SEMINARIO DE TITULACION IV,A,Teoria,OLMOS SANCHEZ KARLA MIROSLAVA Teams Lunes,"17:00-20:00,",Jueves 17:00-19:00,5
MCA006024,MCA-0060-24,CRIPTOGRAFÍA APLICADA,A,Teoria,,103-Y4-205-g,Miércoles 18:00-21:00,15
MCA006124,MCA-0061-24,CÓMPUTO EN LA NUBE Y TRANSFORMACIÓN DIGITAL,A,Teoria,FERNANDEZ MARTINEZ LUIS FELIPE,103-Y4-205-g,Lunes 16:00-19:00,15
MCA006224,MCA-0062-24,ANÁLISIS Y GESTIÓN DE RIESGOS DE SEGURIDAD,A,Teoria,MORALES ROCHA VICTOR MANUEL,103-Y4-205-g,Martes 18:00-21:00,15
MIE000115,MIE-0001-15,MATEMATICAS AVANZADAS,A,Teoria,CHAIREZ ORTEGA MANUEL ALEJANDRO,103,Viernes 19:00-22:00,15
MIE000207,MIE-0002-07,HERRAMIENTAS DE PROGRAMACION Y SIMULACION,A,Teoria,MEJIA MUÑOZ JOSE MANUEL Campus Virtual,30,,30
MIE000215,MIE-0002-15,FUNDAMENTOS DE SEMICONDUCTORES ORGANICOS E INORGANICOS,A,Teoria,MIRELES JR. GARCIA JOSE,103,Miércoles 18:00-21:00,15
MIE000315,MIE-0003-15,RECONOCIMIENTO DE PATRONES,A,Teoria,MEDEROS MADRAZO BORIS JESUS,103-Y4-204,Lunes 17:00-20:00,10
MIE000407,MIE-0004-07,PROCESAMIENTO DE SEÑALES DIGITALES,A,Teoria,DIAZ ROMAN JOSE DAVID,103-Y4-204,Miércoles 18:00-21:00,10
MIE000415,MIE-0004-15,PROCESAMIENTO AVANZADO DE SEÑALES,A,Teoria,MEJIA MUÑOZ JOSE MANUEL,103-Y4-204,Jueves 18:00-21:00,10
MIE000607,MIE-0006-07,ELABORACION DE PROYECTOS DE INVESTIGACION,A,Teoria,RASCON MADRIGAL LIDIA HORTENCIA Teams Jueves,18:00-21:00,,15
MIE001307,MIE-0013-07,PROCESAMIENTO DE IMAGENES,A,Teoria,ORTEGA MAYNEZ LETICIA,103,Viernes 18:00-21:00,15
MIE001515,MIE-0015-15,PELICULAS DELGADAS,A,Teoria,... ... ... Teams Lunes,9:00-12:00,,15
MIE001615,MIE-0016-15,CARACTERIZACION DE PELICULAS DELGADAS Y DISPOSITIVOS SEMICONDUCTORES,A,Teoria,GUERRERO VILLALBA JORGE MANUEL,103,Jueves 18:00-21:00,15
MIE001715,MIE-0017-15,OPTOELECTRICA,A,Teoria,SAUCEDA CARVAJAL ANGEL,103-Y4-101-g,Martes 18:00-21:00,5
MIE002015,MIE-0020-15,ELECTRONICA FLEXIBLE Y TRANSPARENTE,A,Teoria,CARRILLO CASTILLO AMANDA,103-J1-105,Lunes 18:00-21:00,15
MIE002415,MIE-0024-15,SISTEMAS EMBEBIDOS,A,Teoria,BRAVO MARTINEZ GABRIEL,103-W-311,Lunes 18:00-21:00,15
MIE002700,MIE-0027-00,VISION POR COMPUTADORA,A,Teoria,GORDILLO CASTILLO NELLY,103-Y4-204,Martes 18:00-21:00,10
MIE002915,MIE-0029-15,TESIS I,A,Teoria,JIMENEZ PEREZ ABIMAEL Teams Viernes,16:00-22:00,,15
MIE003000,MIE-0030-00,CONTROL AUTOMATICO,A,Teoria,PEREZ VENZOR JORGE ARTURO Teams Martes,18:00-21:00,,40
MIE003200,MIE-0032-00,SENSORES Y ACONDICIONAMIENTO DE SEÑALES,A,Teoria,GONZALEZ LANDAETA RAFAEL ELIECER,103,Martes 18:00-21:00,15
MIE003300,MIE-0033-00,INSTRUMENTACION DE ELECTRONICA AVANZADA,A,Teoria,SIFUENTES DE LA HOYA ERNESTO,103-J1-104,Miércoles 18:00-21:00,15
DOT000015,DOT-0000-15,METODOLOGIA DE LA INVESTIGACION,A,Teoria,TORRES ARGUELLES SOLEDAD VIANEY,103-D-210,Jueves 19:00-22:00,15
DOT000115,DOT-0001-15,ADMINISTRACION DE LA TECNOLOGIA I,A,Teoria,VIDAL PORTILLA LUIS RICARDO,103-D-210,Miércoles 19:00-22:00,15
DOT000215,DOT-0002-15,SEMINARIO DE INVESTIGACION I,A,Teoria,NORIEGA MORALES SALVADOR ANACLETO,103-D-210,Lunes 19:00-22:00,15
DOT000315,DOT-0003-15,ADMINISTRACION DE LA TECNOLOGIA II,A,Teoria,PEREZ OLGUIN IVAN JUAN CARLOS,103-D-210,Viernes 16:00-19:00,10
DOT000415,DOT-0004-15,SEMINARIO DE INVESTIGACION II,A,Teoria,ZALAPA GARIBAY MANUELA ALEJANDRA,103-D-115,Miércoles 15:00-18:00,10
DOT000515,DOT-0005-15,SEMINARIO DE INVESTIGACION III,A,Teoria,RICO PEREZ LAZARO,103-D-210,Miércoles 16:00-19:00,10
DOT000715,DOT-0007-15,PROYECTO DE TESIS I,A,Teoria,MOLINA SALAZAR JAVIER,103-D-102-i,"Lunes 9:00-11:00, Martes 9:00-11:00, Miércoles 9:00-11:00, Jueves 9:00-11:00",10
DOT000815,DOT-0008-15,PROYECTO DE TESIS II,A,Teoria,NORIEGA MORALES SALVADOR ANACLETO,103-K1-301-a,"Lunes 9:00-11:00, Martes 9:00-11:00, Miércoles 9:00-11:00, Jueves 9:00-11:00",8
DOT001015,DOT-0010-15,PROYECTO DE TESIS III,A,Teoria,MARTINEZ GOMEZ ERWIN ADAN,103-D-102-l,"Lunes 15:00-17:00, Martes 15:00-17:00, Miércoles 15:00-17:00, Jueves 15:00-17:00",10
IIM044220,IIM-0442-20,MANUFACTURA INTELIGENTE EN LA INDUSTRIA 4.0,A,Teoria,OCHOA ORTIZ CARLOS ALBERTO,103-K1-102-c,"Martes 13:00-15:00, Jueves 13:00-15:00",15
IIM130396,IIM-1303-96,INGENIERIA EN MANUFACTURA,A,Teoria,HERMOSILLO PEREZ FERNANDO,103-D-210,"Lunes 11:00-13:00, Miércoles 11:00-13:00",24
IIM130396,IIM-1303-96,INGENIERIA EN MANUFACTURA,B,Teoria,HERMOSILLO PEREZ FERNANDO,103-D-210,"Martes 11:00-13:00, Jueves 11:00-13:00",24
IIM130396,IIM-1303-96,INGENIERIA EN MANUFACTURA,C,Teoria,SILLER OROZCO GABRIEL ISAAC,103-D-205,"Martes 16:00-18:00, Jueves 16:00-18:00",32
IIM130396,IIM-1303-96,INGENIERIA EN MANUFACTURA,D,Teoria,SILLER OROZCO GABRIEL ISAAC,103-D-204,"Martes 18:00-20:00, Jueves 18:00-20:00",29
IIM190396,IIM-1903-96,INTRODUCCION A LA INGENIERIA MECATRONICA,A,Teoria,ROCHA MORELOS DANIELA ORALIA,103-Y2-102,"Lunes 18:00-20:00, Miércoles 18:00-20:00",35
IIM190396,IIM-1903-96,INTRODUCCION A LA INGENIERIA MECATRONICA,B,Teoria,ROCHA MORELOS DANIELA ORALIA,103-D-206,"Lunes 20:00-22:00, Miércoles 20:00-22:00",38
IIM190396,IIM-1903-96,INTRODUCCION A LA INGENIERIA MECATRONICA,C,Teoria,RAMIREZ CHAVEZ IRVING ALMICAR,103-D-206,Sábado 11:00-15:00,36
IIM210396,IIM-2103-96,SEGURIDAD INDUSTRIAL,A,Teoria,SOLANO MAYA ORALIA,103-D-205,"Lunes 11:00-13:00, Miércoles 11:00-13:00",30
IIM210396,IIM-2103-96,SEGURIDAD INDUSTRIAL,B,Teoria,DUARTE DIAZ RICARDO,103-D-214,"Lunes 18:00-20:00, Miércoles 18:00-20:00",32
IIM210396,IIM-2103-96,SEGURIDAD INDUSTRIAL,C,Teoria,DUARTE DIAZ RICARDO,103-D-213,"Lunes 16:00-18:00, Miércoles 16:00-18:00",32
IIM210396,IIM-2103-96,SEGURIDAD INDUSTRIAL,D,Teoria,RIOS RODRIGUEZ RODRIGO,103-Y1-208,"Martes 16:00-18:00, Jueves 16:00-18:00",35
IIM210396,IIM-2103-96,SEGURIDAD INDUSTRIAL,E,Teoria,FRIAS CASTILLO ROBERTO ADRIAN,103-D-214,"Lunes 16:00-18:00, Miércoles 16:00-18:00",16
IIM210396,IIM-2103-96,SEGURIDAD INDUSTRIAL,F,Teoria,MARQUEZ GAYOSSO DEYSI GUADALUPE,103-J1-111,"Lunes 11:00-13:00, Miércoles 11:00-13:00",20
IIM210596,IIM-2105-96,DISEÑO DE EXPERIMENTOS,A,Teoria,PIÑA MONARREZ MANUEL ROMAN,103-W-303,"Lunes 11:00-13:00, Miércoles 11:00-13:00",30
IIM210596,IIM-2105-96,DISEÑO DE EXPERIMENTOS,B,Teoria,ROMERO LOPEZ ROBERTO,103-W-303,"Martes 13:00-15:00, Jueves 13:00-15:00",30
IIM210596,IIM-2105-96,DISEÑO DE EXPERIMENTOS,C,Teoria,RODRIGUEZ BORBON MANUEL IVAN,103-W-306,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IIM210596,IIM-2105-96,DISEÑO DE EXPERIMENTOS,D,Teoria,MOLINA ARREDONDO REY DAVID,103-W-303,"Lunes 9:00-11:00, Miércoles 9:00-11:00",30
IIM210596,IIM-2105-96,DISEÑO DE EXPERIMENTOS,E,Teoria,CHAVEZ MONTELONGO REYNA PATRICIA,103-W-303,"Lunes 16:00-18:00, Miércoles 16:00-18:00",30
IIM210696,IIM-2106-96,CONFIABILIDAD,A,Teoria,PIÑA MONARREZ MANUEL ROMAN,103-W-303,"Martes 16:00-18:00, Jueves 16:00-18:00",25
IIM210696,IIM-2106-96,CONFIABILIDAD,E,Teoria,RAMIREZ SOLANO OMAR,103,"Martes 18:00-20:00, Jueves 18:00-20:00",20
IIM211096,IIM-2110-96,CALIDAD,A,Teoria,ALBA BAENA NOE GAUDENCIO,103-D-212,"Martes 16:00-18:00, Jueves 16:00-18:00",30
IIM211096,IIM-2110-96,CALIDAD,B,Teoria,ARAGON CHACON FELIX MARTIN,103-D-112,"Viernes 20:00-22:00, Sábado 12:00-14:00",30
IIM220196,IIM-2201-96,SISTEMAS DE INFORMACION,A,Teoria,ROLDAN CASTELLANOS FLORENCIO,ABRAHAM103-W-303,"Martes 20:00-22:00, Jueves 20:00-22:00",25
IIM220196,IIM-2201-96,SISTEMAS DE INFORMACION,B,Teoria,VILLAGOMEZ AVEYTIA LUCILA,103-W-105,"Martes 11:00-13:00, Jueves 11:00-13:00",20
IIM220196,IIM-2201-96,SISTEMAS DE INFORMACION,C,Teoria,VILLAGOMEZ AVEYTIA LUCILA,103-W-105,"Martes 9:00-11:00, Jueves 9:00-11:00",20
IIM220296,IIM-2202-96,INGENIERIA DE SISTEMAS,A,Teoria,GOMEZ SALAZAR JULIO CESAR,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",3
IIM221196,IIM-2211-96,COMUNICACION ORGANIZACIONAL,A,Teoria,RUIZ NAVA MARIO,103,"Martes 18:00-20:00, Jueves 18:00-20:00",10
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,A,Teoria,ESQUIVIAS VARELA JAVIER ANDRES,103-D-103,"Viernes 18:00-20:00, Sábado 8:00-11:00",25
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,B,Teoria,RAMOS NEGRETE JORGE JAVIER,103-Y1-208,"Martes 13:00-15:00, Jueves 13:00-16:00",32
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,C,Teoria,RAMOS NEGRETE JORGE JAVIER,103-D-114,"Lunes 13:00-15:00, Miércoles 13:00-16:00",32
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,D,Teoria,RODRIGUEZ BORBON MANUEL IVAN,103-D-103,"Viernes 20:00-22:00, Sábado 11:00-14:00",25
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,E,Teoria,GARCIA RAMIREZ LUZ ELENA,103-D-205,"Martes 13:00-15:00, Jueves 13:00-16:00",32
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,F,Teoria,ESQUIVIAS VARELA JAVIER ANDRES,103-D-112,"Lunes 16:00-18:00, Miércoles 16:00-18:00, Sábado 11:00-12:00",25
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,G,Teoria,ESQUIVIAS VARELA JAVIER ANDRES,103-D-113,"Lunes 18:00-20:00, Miércoles 18:00-20:00, Sábado 12:00-13:00",25
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,H,Teoria,CHAVEZ MONTELONGO REYNA PATRICIA,103-D-205,"Lunes 13:00-15:00, Miércoles 13:00-16:00",32
IIM230196,IIM-2301-96,MODELOS ECONOMICOS PARA LA TOMA DE DECISIONES,I,Teoria,OCHOA ORTIZ CARLOS ALBERTO,103-Y1-206,"Martes 16:00-18:00, Jueves 16:00-18:00, Viernes 17:00-18:00",18
IIM230496,IIM-2304-96,DISEÑO ASISTIDO POR COMPUTADORA,A,Teoria,SILLER OROZCO GABRIEL ISAAC,103-D-107,"Lunes 11:00-13:00, Miércoles 11:00-13:00",21
IIM230496,IIM-2304-96,DISEÑO ASISTIDO POR COMPUTADORA,B,Teoria,MARTINEZ ARROYO RENE RAMON,103-W-103,"Martes 18:00-20:00, Jueves 18:00-20:00",20
IIM230496,IIM-2304-96,DISEÑO ASISTIDO POR COMPUTADORA,C,Teoria,SILLER OROZCO GABRIEL ISAAC,103-W-103,"Lunes 16:00-18:00, Miércoles 16:00-18:00",20
IIM230496,IIM-2304-96,DISEÑO ASISTIDO POR COMPUTADORA,D,Teoria,SANDOVAL MONTES GERARDO,103-Y1-201-g,"Lunes 18:00-20:00, Miércoles 18:00-20:00",25
